typeID,activityID,time
31401,3,5250
31401,4,5250
31401,5,12000
31403,1,30000
31403,3,10500
31403,4,10500
31403,5,24000
31405,1,60000
31405,3,21000
31405,4,21000
31405,5,48000
31407,1,1500
31407,3,525
31407,4,525
31407,5,1200
31407,8,7200
31409,1,3000
31409,3,1050
31409,4,1050
31409,5,2400
31409,8,15600
31411,1,6000
31411,3,2100
31411,4,2100
31411,5,4800
31411,8,30900
31413,1,15000
31413,3,5250
31413,4,5250
31413,5,12000
31415,1,30000
31415,3,10500
31415,4,10500
31415,5,24000
31417,1,60000
31417,3,21000
31417,4,21000
31417,5,48000
31419,1,1500
31419,3,525
31419,4,525
31419,5,1200
31419,8,7200
31421,1,3000
31421,3,1050
31421,4,1050
31421,5,2400
31421,8,15600
31423,1,6000
31423,3,2100
31423,4,2100
31423,5,4800
31423,8,30900
31425,1,15000
31425,3,5250
31425,4,5250
31425,5,12000
31427,1,30000
31427,3,10500
31427,4,10500
31427,5,24000
31429,1,60000
31429,3,21000
31429,4,21000
31429,5,48000
31431,1,1500
31431,3,525
31431,4,525
31431,5,1200
31431,8,7200
31433,1,3000
31433,3,1050
31433,4,1050
31433,5,2400
31433,8,15600
31435,1,6000
31435,3,2100
31435,4,2100
31435,5,4800
31435,8,30900
31437,1,15000
31437,3,5250
31437,4,5250
31437,5,12000
31439,1,30000
31439,3,10500
31439,4,10500
31439,5,24000
31441,1,60000
31441,3,21000
31441,4,21000
31441,5,48000
31443,1,1500
31443,3,525
31443,4,525
31443,5,1200
31443,8,7200
31445,1,3000
31445,3,1050
31445,4,1050
31445,5,2400
31445,8,15600
31447,1,6000
31447,3,2100
31447,4,2100
31447,5,4800
31447,8,30900
31449,1,15000
31449,3,5250
31449,4,5250
31449,5,12000
31451,1,30000
31451,3,10500
31451,4,10500
31451,5,24000
31453,1,60000
31453,3,21000
31453,4,21000
31453,5,48000
31455,1,1500
31455,3,525
31455,4,525
31455,5,1200
31455,8,7200
31457,1,3000
31457,3,1050
31457,4,1050
31457,5,2400
31457,8,15600
31459,1,6000
31459,3,2100
31459,4,2100
31459,5,4800
31459,8,30900
31461,1,15000
31461,3,5250
31461,4,5250
31461,5,12000
31463,1,30000
31463,3,10500
31463,4,10500
31463,5,24000
31465,1,60000
31465,3,21000
31465,4,21000
31465,5,48000
31467,1,1500
31467,3,525
31467,4,525
31467,5,1200
31467,8,7200
31469,1,3000
31469,3,1050
31469,4,1050
31469,5,2400
31469,8,15600
31471,1,6000
31471,3,2100
31471,4,2100
31471,5,4800
31471,8,30900
31473,1,15000
31473,3,5250
31473,4,5250
31473,5,12000
31475,1,30000
31475,3,10500
31475,4,10500
31475,5,24000
31477,1,60000
31477,3,21000
31477,4,21000
31477,5,48000
31479,1,1500
31479,3,525
31479,4,525
31479,5,1200
31479,8,7200
31481,1,3000
31481,3,1050
31481,4,1050
31481,5,2400
31481,8,15600
31483,1,6000
31483,3,2100
31483,4,2100
31483,5,4800
31483,8,30900
31485,1,15000
31485,3,5250
31485,4,5250
31485,5,12000
31487,1,30000
31487,3,10500
31487,4,10500
31487,5,24000
31489,1,60000
31489,3,21000
31489,4,21000
31489,5,48000
31491,1,1500
31491,3,525
31491,4,525
31491,5,1200
31491,8,7200
31493,1,3000
31493,3,1050
31493,4,1050
31493,5,2400
31493,8,15600
31495,1,6000
31495,3,2100
31495,4,2100
31495,5,4800
31495,8,30900
31497,1,15000
31497,3,5250
31497,4,5250
31497,5,12000
31499,1,30000
31499,3,10500
31499,4,10500
31499,5,24000
31501,1,60000
31501,3,21000
31501,4,21000
31501,5,48000
31503,1,1500
31503,3,525
31503,4,525
31503,5,1200
31503,8,7200
31505,1,3000
31505,3,1050
31505,4,1050
31505,5,2400
31505,8,15600
31507,1,6000
31507,3,2100
31507,4,2100
31507,5,4800
31507,8,30900
31509,1,15000
31509,3,5250
31509,4,5250
31509,5,12000
31511,1,30000
31511,3,10500
31511,4,10500
31511,5,24000
31513,1,60000
31513,3,21000
31513,4,21000
31513,5,48000
31515,1,1500
31515,3,525
31515,4,525
31515,5,1200
31515,8,7200
31517,1,3000
31517,3,1050
31517,4,1050
31517,5,2400
31517,8,15600
31519,1,6000
31519,3,2100
31519,4,2100
31519,5,4800
31519,8,30900
31521,1,15000
31521,3,5250
31521,4,5250
31521,5,12000
31523,1,30000
31523,3,10500
31523,4,10500
31523,5,24000
31525,1,60000
31525,3,21000
31525,4,21000
31525,5,48000
31527,1,1500
31527,3,525
31527,4,525
31527,5,1200
31527,8,7200
31529,1,3000
31529,3,1050
31529,4,1050
31529,5,2400
31529,8,15600
31531,1,6000
31531,3,2100
31531,4,2100
31531,5,4800
31531,8,30900
31533,1,15000
31533,3,5250
31533,4,5250
31533,5,12000
31535,1,30000
31535,3,10500
31535,4,10500
31535,5,24000
31537,1,60000
31537,3,21000
31537,4,21000
31537,5,48000
31539,1,1500
31539,3,525
31539,4,525
31539,5,1200
31539,8,7200
31541,1,3000
31541,3,1050
31541,4,1050
31541,5,2400
31541,8,15600
31543,1,6000
31543,3,2100
31543,4,2100
31543,5,4800
31543,8,30900
31545,1,15000
31545,3,5250
31545,4,5250
31545,5,12000
31547,1,30000
31547,3,10500
31547,4,10500
31547,5,24000
31549,1,60000
31549,3,21000
31549,4,21000
31549,5,48000
31551,1,1500
31551,3,525
31551,4,525
31551,5,1200
31551,8,7200
31553,1,3000
31553,3,1050
31553,4,1050
31553,5,2400
31553,8,15600
31555,1,6000
31555,3,2100
31555,4,2100
31555,5,4800
31555,8,30900
31557,1,15000
31557,3,5250
31557,4,5250
31557,5,12000
31559,1,30000
31559,3,10500
31559,4,10500
31559,5,24000
31561,1,60000
31561,3,21000
31561,4,21000
31561,5,48000
31563,1,1500
31563,3,525
31563,4,525
31563,5,1200
31563,8,7200
31565,1,3000
31565,3,1050
31565,4,1050
31565,5,2400
31565,8,15600
31567,1,6000
31567,3,2100
31567,4,2100
31567,5,4800
31567,8,30900
31569,1,15000
31569,3,5250
31569,4,5250
31569,5,12000
31571,1,30000
31571,3,10500
31571,4,10500
31571,5,24000
31573,1,60000
31573,3,21000
31573,4,21000
31573,5,48000
31575,1,1500
31575,3,525
31575,4,525
31575,5,1200
31575,8,7200
31577,1,3000
31577,3,1050
31577,4,1050
31577,5,2400
31577,8,15600
31579,1,6000
31579,3,2100
31579,4,2100
31579,5,4800
31579,8,30900
31581,1,15000
31581,3,5250
31581,4,5250
31581,5,12000
31583,1,30000
31583,3,10500
31583,4,10500
31583,5,24000
31585,1,60000
31585,3,21000
31585,4,21000
31585,5,48000
31587,1,1500
31587,3,525
31587,4,525
31587,5,1200
31587,8,7200
31589,1,3000
31589,3,1050
31589,4,1050
31589,5,2400
31589,8,15600
31591,1,6000
31591,3,2100
31591,4,2100
31591,5,4800
31591,8,30900
31593,1,15000
31593,3,5250
31593,4,5250
31593,5,12000
31595,1,30000
31595,3,10500
31595,4,10500
31595,5,24000
31597,1,60000
31597,3,21000
31597,4,21000
31597,5,48000
31599,1,1500
31599,3,525
31599,4,525
31599,5,1200
31599,8,7200
31601,1,3000
31601,3,1050
31601,4,1050
31601,5,2400
31601,8,15600
31603,1,6000
31603,3,2100
31603,4,2100
31603,5,4800
31603,8,30900
31605,1,15000
31605,3,5250
31605,4,5250
31605,5,12000
31607,1,30000
31607,3,10500
31607,4,10500
31607,5,24000
31609,1,1500
31609,3,525
31609,4,525
31609,5,1200
31609,8,7200
31611,1,3000
31611,3,1050
31611,4,1050
31611,5,2400
31611,8,15600
31613,1,6000
31613,3,2100
31613,4,2100
31613,5,4800
31613,8,30900
31615,1,15000
31615,3,5250
31615,4,5250
31615,5,12000
31617,1,30000
31617,3,10500
31617,4,10500
31617,5,24000
31619,1,60000
31619,3,21000
31619,4,21000
31619,5,48000
31621,1,1500
31621,3,525
31621,4,525
31621,5,1200
31621,8,7200
31623,1,3000
31623,3,1050
31623,4,1050
31623,5,2400
31623,8,15600
31625,1,6000
31625,3,2100
31625,4,2100
31625,5,4800
31625,8,30900
31627,1,15000
31627,3,5250
31627,4,5250
31627,5,12000
31629,1,30000
31629,3,10500
31629,4,10500
31629,5,24000
31631,1,60000
31631,3,21000
31631,4,21000
31631,5,48000
31633,1,1500
31633,3,525
31633,4,525
31633,5,1200
31633,8,7200
31635,1,3000
31635,3,1050
31635,4,1050
31635,5,2400
31635,8,15600
31637,1,6000
31637,3,2100
31637,4,2100
31637,5,4800
31637,8,30900
31639,1,15000
31639,3,5250
31639,4,5250
31639,5,12000
31641,1,30000
31641,3,10500
31641,4,10500
31641,5,24000
31643,1,60000
31643,3,21000
31643,4,21000
31643,5,48000
31645,1,1500
31645,3,525
31645,4,525
31645,5,1200
31645,8,7200
31647,1,3000
31647,3,1050
31647,4,1050
31647,5,2400
31647,8,15600
31649,1,6000
31649,3,2100
31649,4,2100
31649,5,4800
31649,8,30900
31651,1,15000
31651,3,5250
31651,4,5250
31651,5,12000
31653,1,30000
31653,3,10500
31653,4,10500
31653,5,24000
31655,1,60000
31655,3,21000
31655,4,21000
31655,5,48000
31657,1,1500
31657,3,525
31657,4,525
31657,5,1200
31657,8,7200
31659,1,3000
31659,3,1050
31659,4,1050
31659,5,2400
31659,8,15600
31661,1,6000
31661,3,2100
31661,4,2100
31661,5,4800
31661,8,30900
31663,1,15000
31663,3,5250
31663,4,5250
31663,5,12000
31665,1,30000
31665,3,10500
31665,4,10500
31665,5,24000
31667,1,60000
31667,3,21000
31667,4,21000
31667,5,48000
31669,1,1500
31669,3,525
31669,4,525
31669,5,1200
31669,8,7200
31671,1,3000
31671,3,1050
31671,4,1050
31671,5,2400
31671,8,15600
31673,1,6000
31673,3,2100
31673,4,2100
31673,5,4800
31673,8,30900
31675,1,15000
31675,3,5250
31675,4,5250
31675,5,12000
31677,1,30000
31677,3,10500
31677,4,10500
31677,5,24000
31679,1,60000
31679,3,21000
31679,4,21000
31679,5,48000
31681,1,1500
31681,3,525
31681,4,525
31681,5,1200
31681,8,7200
31683,1,3000
31683,3,1050
31683,4,1050
31683,5,2400
31683,8,15600
31685,1,6000
31685,3,2100
31685,4,2100
31685,5,4800
31685,8,30900
31687,1,15000
31687,3,5250
31687,4,5250
31687,5,12000
31689,1,30000
31689,3,10500
31689,4,10500
31689,5,24000
31691,1,60000
31691,3,21000
31691,4,21000
31691,5,48000
31693,1,1500
31693,3,525
31693,4,525
31693,5,1200
31693,8,7200
31695,1,3000
31695,3,1050
31695,4,1050
31695,5,2400
31695,8,15600
31697,1,6000
31697,3,2100
31697,4,2100
31697,5,4800
31697,8,30900
31699,1,15000
31699,3,5250
31699,4,5250
31699,5,12000
31701,1,30000
31701,3,10500
31701,4,10500
31701,5,24000
31703,1,60000
31703,3,21000
31703,4,21000
31703,5,48000
31705,1,1500
31705,3,525
31705,4,525
31705,5,1200
31705,8,7200
31707,1,3000
31707,3,1050
31707,4,1050
31707,5,2400
31707,8,15600
31709,1,6000
31709,3,2100
31709,4,2100
31709,5,4800
31709,8,30900
31711,1,15000
31711,3,5250
31711,4,5250
31711,5,12000
31713,1,30000
31713,3,10500
31713,4,10500
31713,5,24000
31715,1,60000
31715,3,21000
31715,4,21000
31715,5,48000
31717,1,1500
31717,3,525
31717,4,525
31717,5,1200
31717,8,7200
31719,1,3000
31719,3,1050
31719,4,1050
31719,5,2400
31719,8,15600
31721,1,6000
31721,3,2100
31721,4,2100
31721,5,4800
31721,8,30900
31723,1,15000
31723,3,5250
31723,4,5250
31723,5,12000
31725,1,30000
31725,3,10500
31725,4,10500
31725,5,24000
31727,1,60000
31727,3,21000
31727,4,21000
31727,5,48000
31729,1,1500
31729,3,525
31729,4,525
31729,5,1200
31729,8,7200
31731,1,3000
31731,3,1050
31731,4,1050
31731,5,2400
31731,8,15600
31733,1,6000
31733,3,2100
31733,4,2100
31733,5,4800
31733,8,30900
31735,1,15000
31735,3,5250
31735,4,5250
31735,5,12000
31737,1,30000
31737,3,10500
31737,4,10500
31737,5,24000
31739,1,60000
31739,3,21000
31739,4,21000
31739,5,48000
31741,1,1500
31741,3,525
31741,4,525
31741,5,1200
31741,8,7200
31743,1,3000
31743,3,1050
31743,4,1050
31743,5,2400
31743,8,15600
31745,1,6000
31745,3,2100
31745,4,2100
31745,5,4800
31745,8,30900
31747,1,15000
31747,3,5250
31747,4,5250
31747,5,12000
31749,1,30000
31749,3,10500
31749,4,10500
31749,5,24000
31751,1,60000
31751,3,21000
31751,4,21000
31751,5,48000
31753,1,1500
31753,3,525
31753,4,525
31753,5,1200
31753,8,7200
31755,1,3000
31755,3,1050
31755,4,1050
31755,5,2400
31755,8,15600
31757,1,6000
31757,3,2100
31757,4,2100
31757,5,4800
31757,8,30900
31759,1,15000
31759,3,5250
31759,4,5250
31759,5,12000
31761,1,30000
31761,3,10500
31761,4,10500
31761,5,24000
31763,1,60000
31763,3,21000
31763,4,21000
31763,5,48000
31765,1,1500
31765,3,525
31765,4,525
31765,5,1200
31765,8,7200
31767,1,3000
31767,3,1050
31767,4,1050
31767,5,2400
31767,8,15600
31769,1,6000
31769,3,2100
31769,4,2100
31769,5,4800
31769,8,30900
31771,1,15000
31771,3,5250
31771,4,5250
31771,5,12000
31773,1,30000
31773,3,10500
31773,4,10500
31773,5,24000
31775,1,60000
31775,3,21000
31775,4,21000
31775,5,48000
31777,1,1500
31777,3,525
31777,4,525
31777,5,1200
31777,8,7200
31779,1,3000
31779,3,1050
31779,4,1050
31779,5,2400
31779,8,15600
31781,1,6000
31781,3,2100
31781,4,2100
31781,5,4800
31781,8,30900
31783,1,15000
31783,3,5250
31783,4,5250
31783,5,12000
31785,1,30000
31785,3,10500
31785,4,10500
31785,5,24000
31787,1,60000
31787,3,21000
31787,4,21000
31787,5,48000
31789,1,1500
31789,3,525
31789,4,525
31789,5,1200
31789,8,7200
31791,1,3000
31791,3,1050
31791,4,1050
31791,5,2400
31791,8,15600
31793,1,6000
31793,3,2100
31793,4,2100
31793,5,4800
31793,8,30900
31795,1,15000
31795,3,5250
31795,4,5250
31795,5,12000
31797,1,30000
31797,3,10500
31797,4,10500
31797,5,24000
31799,1,60000
31799,3,21000
31799,4,21000
31799,5,48000
31801,1,1500
31801,3,525
31801,4,525
31801,5,1200
31801,8,7200
31803,1,3000
31803,3,1050
31803,4,1050
31803,5,2400
31803,8,15600
31805,1,6000
31805,3,2100
31805,4,2100
31805,5,4800
31805,8,30900
31811,1,15000
31811,3,5250
31811,4,5250
31811,5,12000
31813,1,30000
31813,3,10500
31813,4,10500
31813,5,24000
31815,1,60000
31815,3,21000
31815,4,21000
31815,5,48000
31817,1,1500
31817,3,525
31817,4,525
31817,5,1200
31817,8,7200
31819,1,3000
31819,3,1050
31819,4,1050
31819,5,2400
31819,8,15600
31821,1,6000
31821,3,2100
31821,4,2100
31821,5,4800
31821,8,30900
31823,1,15000
31823,3,5250
31823,4,5250
31823,5,12000
31825,1,30000
31825,3,10500
31825,4,10500
31825,5,24000
31827,1,60000
31827,3,21000
31827,4,21000
31827,5,48000
31865,1,300
31865,3,105
31865,4,105
31865,5,240
31867,1,600
31867,3,210
31867,4,210
31867,5,480
31869,1,900
31869,3,315
31869,4,315
31869,5,720
31871,1,900
31871,3,315
31871,4,315
31871,5,720
31873,1,300
31873,3,105
31873,4,105
31873,5,240
31875,1,600
31875,3,210
31875,4,210
31875,5,480
31877,1,900
31877,3,315
31877,4,315
31877,5,720
31879,1,900
31879,3,315
31879,4,315
31879,5,720
31881,1,300
31881,3,105
31881,4,105
31881,5,240
31883,1,600
31883,3,210
31883,4,210
31883,5,480
31885,1,900
31885,3,315
31885,4,315
31885,5,720
31887,1,900
31887,3,315
31887,4,315
31887,5,720
31889,1,300
31889,3,105
31889,4,105
31889,5,240
31891,1,600
31891,3,210
31891,4,210
31891,5,480
31893,1,900
31893,3,315
31893,4,315
31893,5,720
31895,1,900
31895,3,315
31895,4,315
31895,5,720
31897,1,900
31897,3,315
31897,4,315
31897,5,720
31899,1,900
31899,3,315
31899,4,315
31899,5,720
31901,1,2700
31901,3,945
31901,4,945
31901,5,2160
31903,1,2700
31903,3,945
31903,4,945
31903,5,2160
31905,1,900
31905,3,315
31905,4,315
31905,5,720
31907,1,900
31907,3,315
31907,4,315
31907,5,720
31909,1,900
31909,3,315
31909,4,315
31909,5,720
31911,1,900
31911,3,315
31911,4,315
31911,5,720
31917,1,1800
31917,3,630
31917,4,630
31917,5,1440
31919,1,1800
31919,3,630
31919,4,630
31919,5,1440
31923,1,900
31923,3,315
31923,4,315
31923,5,720
31925,1,900
31925,3,315
31925,4,315
31925,5,720
31927,1,900
31927,3,315
31927,4,315
31927,5,720
31929,1,900
31929,3,315
31929,4,315
31929,5,720
31931,1,1800
31931,3,630
31931,4,630
31931,5,1440
31933,1,1800
31933,3,630
31933,4,630
31933,5,1440
31943,1,1800
31943,3,630
31943,4,630
31943,5,1440
31945,1,1800
31945,3,630
31945,4,630
31945,5,1440
31947,1,2700
31947,3,945
31947,4,945
31947,5,2160
31949,1,1800
31949,3,630
31949,4,630
31949,5,1440
31951,1,900
31951,3,315
31951,4,315
31951,5,720
31953,1,900
31953,3,315
31953,4,315
31953,5,720
32026,1,1500
32026,3,525
32026,4,525
32026,5,1200
32026,8,7200
32028,1,3000
32028,3,1050
32028,4,1050
32028,5,2400
32028,8,15600
32030,1,15000
32030,3,5250
32030,4,5250
32030,5,12000
32032,1,30000
32032,3,10500
32032,4,10500
32032,5,24000
32034,1,1500
32034,3,525
32034,4,525
32034,5,1200
32034,8,7200
32036,1,3000
32036,3,1050
32036,4,1050
32036,5,2400
32036,8,15600
32038,1,15000
32038,3,5250
32038,4,5250
32038,5,12000
32040,1,30000
32040,3,10500
32040,4,10500
32040,5,24000
32042,1,1500
32042,3,525
32042,4,525
32042,5,1200
32042,8,7200
32044,1,3000
32044,3,1050
32044,4,1050
32044,5,2400
32044,8,15600
32046,1,15000
32046,3,5250
32046,4,5250
32046,5,12000
32048,1,30000
32048,3,10500
32048,4,10500
32048,5,24000
32050,1,1500
32050,3,525
32050,4,525
32050,5,1200
32050,8,7200
32052,1,3000
32052,3,1050
32052,4,1050
32052,5,2400
32052,8,15600
32054,1,15000
32054,3,5250
32054,4,5250
32054,5,12000
32056,1,30000
32056,3,10500
32056,4,10500
32056,5,24000
32058,1,1500
32058,3,525
32058,4,525
32058,5,1200
32058,8,7200
32060,1,3000
32060,3,1050
32060,4,1050
32060,5,2400
32060,8,15600
32062,1,15000
32062,3,5250
32062,4,5250
32062,5,12000
32064,1,30000
32064,3,10500
32064,4,10500
32064,5,24000
32066,1,1500
32066,3,525
32066,4,525
32066,5,1200
32066,8,7200
32068,1,3000
32068,3,1050
32068,4,1050
32068,5,2400
32068,8,15600
32070,1,1500
32070,3,525
32070,4,525
32070,5,1200
32070,8,7200
32072,1,3000
32072,3,1050
32072,4,1050
32072,5,2400
32072,8,15600
32074,1,15000
32074,3,5250
32074,4,5250
32074,5,12000
32076,1,30000
32076,3,10500
32076,4,10500
32076,5,24000
32078,1,15000
32078,3,5250
32078,4,5250
32078,5,12000
32080,1,30000
32080,3,10500
32080,4,10500
32080,5,24000
32082,1,1500
32082,3,525
32082,4,525
32082,5,1200
32082,8,7200
32084,1,3000
32084,3,1050
32084,4,1050
32084,5,2400
32084,8,15600
32086,1,15000
32086,3,5250
32086,4,5250
32086,5,12000
32088,1,30000
32088,3,10500
32088,4,10500
32088,5,24000
32090,1,1500
32090,3,525
32090,4,525
32090,5,1200
32090,8,7200
32092,1,3000
32092,3,1050
32092,4,1050
32092,5,2400
32092,8,15600
32094,1,15000
32094,3,5250
32094,4,5250
32094,5,12000
32096,1,30000
32096,3,10500
32096,4,10500
32096,5,24000
32208,1,6000
32208,3,2100
32208,4,2100
32208,5,4800
32210,1,12000
32210,3,4200
32210,4,4200
32210,5,9600
32306,1,18000
32306,3,6300
32306,4,6300
32306,5,14400
32308,1,18000
32308,3,6300
32308,4,6300
32308,5,14400
32310,1,18000
32310,3,6300
32310,4,6300
32310,5,14400
32312,1,18000
32312,3,6300
32312,4,6300
32312,5,14400
32326,1,9000
32326,3,4200
32326,4,4200
32326,5,7200
32326,8,36000
32341,1,9000
32341,3,4200
32341,4,4200
32341,5,7200
32341,8,36000
32343,1,9000
32343,3,4200
32343,4,4200
32343,5,7200
32343,8,36000
32345,1,9000
32345,3,4200
32345,4,4200
32345,5,7200
32345,8,36000
32415,1,1800
32415,3,630
32415,4,630
32415,5,1440
32437,1,1200
32437,3,420
32437,4,420
32437,5,960
32437,8,72000
32439,1,1200
32439,3,420
32439,4,420
32439,5,960
32439,8,72000
32441,1,1200
32441,3,420
32441,4,420
32441,5,960
32441,8,72000
32443,1,1200
32443,3,420
32443,4,420
32443,5,960
32443,8,72000
32445,1,36000
32445,3,12600
32445,4,12600
32445,5,28800
32445,8,72000
32773,1,900
32773,3,315
32773,4,315
32773,5,720
32775,1,900
32775,3,315
32775,4,315
32775,5,720
32781,1,2700
32781,3,945
32781,4,945
32781,5,2160
32783,1,300
32783,3,105
32783,4,105
32783,5,240
32789,1,6000
32789,3,2100
32789,4,2100
32789,5,4800
32791,1,12000
32791,3,4200
32791,4,4200
32791,5,9600
32800,1,60000
32800,3,10500
32800,4,10500
32800,5,24000
32802,1,60000
